"","name1","addr1","phone1"
"2773","늘푸른사상 (제1)"," 부산 사상구 백양대로 901 ","051-311-0155"
"2774","늘푸른사상 (제2)"," 부산 사상구 모라로110번길 43 ","051-312-8090"
"2775","늘푸른사상 (제3)"," 부산 사상구 백양대로 969 ","051-316-6051"
"2776","늘푸른사상 (괘법동)"," 부산 사상구 사상로 230 ","051-324-9795"
"2777","사상중앙 (본점)"," 부산 사상구 사상로 297 ","051-305-5501"
"2778","사상중앙 (덕포)"," 부산 사상구 덕상로 9 ","051-304-6987"
"2779","감전 (본점)"," 부산 사상구 새벽시장로 57 ","051-325-6277"
"2780","백양 (본점)"," 부산 사상구 사상로 144 ","051-311-6177"
"2781","백양 (감전시장)"," 부산 사상구 새벽시장로103번길 49 ","051-311-6708"
"2782","부산주례 (본점)"," 부산 사상구 사상로 19 ","051-322-6377"
"2783","부산주례 (3동)"," 부산 사상구 가야대로 288 ","051-311-6377"
"2784","부산주례 (1동)"," 부산 사상구 백양대로 458 ","051-315-6377"
"2785","부산주례 (백양)"," 부산 사상구 백양대로 490 ","051-317-6377"
"2786","주례2동 (본점)"," 부산 사상구 가야대로366번길 8 ","051-325-0444"
"2787","주례2동 (제1)"," 부산 사상구 백양대로 370 ","051-324-1174"
"2788","승학 (본점)"," 부산 사상구 엄궁북로 4 ","051-325-3351"
"2789","승학 (농산물시장)"," 부산 사상구 농산물시장로25번길 70 ","051-324-0871"
"2790","승학 (으뜸)"," 부산 사상구 대동로 152 ","051-322-6541"
"2791","승학 (새밭)"," 부산 사상구 대동로 102 ","051-322-6545"
"2792","승학 (구덕)"," 부산 사상구 학감대로 103 ","051-322-6547"
"2793","농심 (부산)"," 부산 사상구 사상로455번길 46 ","051-366-5344"
"2794","부전1동 (본점)"," 부산 부산진구 중앙대로755번길 21 ","051-809-7980"
"2795","부전 (본점)"," 부산 부산진구 가야대로 784 ","051-806-6522"
"2796","연지동 (본점)"," 부산 부산진구 연지로 11 ","051-819-5566"
"2797","연지동 (성지)"," 부산 부산진구 성지로 36-1 ","051-807-6399"
"2798","초읍동 (본점)"," 부산 부산진구 성지로 90 ","051-802-1333"
"2799","초읍동 (제1)"," 부산광역시 부산진구 새싹로 245 ","051-805-0199"
"2800","시민공원 (본점)"," 부산 부산진구 범양로125번길 11 ","051-861-3301"
"2801","시민공원 (양정중앙)"," 부산 부산진구 동평로420번길 18 ","051-864-8648"
"2802","시민공원 (범전동)"," 부산 부산진구 부전로 202 ","051-803-4422"
"2803","전포1동 (본점)"," 부산 부산진구 서전로58번길 70 ","051-802-1046"
"2804","전포1동 (제1)"," 부산 부산진구 진남로 336 ","051-807-2494"
"2805","전포2동 (본점)"," 부산 부산진구 전포대로298번길 31 ","051-808-5172"
"2806","전포3동 (본점)"," 부산 부산진구 서전로58번길 141 ","051-808-4274"
"2807","전포3동 (제2)"," 부산 부산진구 봉수로 53-1 ","051-818-2479"
"2808","전포 (본점)"," 부산 부산진구 동성로 100 ","051-807-5177"
"2809","부암동 (본점)"," 부산 부산진구 신천대로 266 ","051-818-0610"
"2810","당감1동 (본점)"," 부산 부산진구 당감로16번길 11 ","051-896-1210"
"2811","당감1동 (당감1동시장)"," 부산 부산진구 백양대로60번길 56 ","051-893-5237"
"2812","당감2동 (본점)"," 부산 부산진구 가야대로703번나길 3 ","051-898-5111"
"2813","당감2동 (제1)"," 부산 부산진구 가야대로679번길 144 ","051-897-4646"
"2814","당감4동 (본점)"," 부산 부산진구 당감서로80번길 12 ","051-898-1761"
"2815","당감4동 (당감주공)"," 부산 부산진구 백양산로53번길 84 ","051-898-2191"
"2816","가야1동 (본점)"," 부산 부산진구 가야대로 670 ","051-892-2102"
"2817","가야1동 (제1)"," 부산 부산진구 대학로 11-9 ","051-893-9357"
"2818","개금동 (본점)"," 부산 부산진구 가야대로 493 ","051-894-0074"
"2819","개금동 (개금3동)"," 부산 부산진구 백양대로 244 ","051-894-0090"
"2820","개금동 (개금1동)"," 부산 부산진구 복지로 30 ","051-894-0097"
"2821","개금2동 (본점)"," 부산 부산진구 복지로85번길 1 ","051-894-6200"
"2822","범천중앙 (본점)"," 부산 부산진구 골드테마길 52 ","051-637-5816"
"2823","범천2동 (본점)"," 부산 부산진구 신암로 50 ","051-645-5251"
"2824","범천동 (본점)"," 부산 부산진구 신암로 97 ","051-636-2403"
"2825","가야2동 (본점)"," 부산 부산진구 냉정로 271 ","051-893-3365"
"2826","당감동 (본점)"," 부산 부산진구 당감로17번길 81 ","051-897-1177"
"2827","양정동 (본점)"," 부산 부산진구 연수로 32-1 ","051-867-7761"
"2828","양정동 (원동)"," 부산 부산진구 동평로405번길 92 ","051-868-5320"
"2829","가야동 (본점)"," 부산 부산진구 대학로 27 ","051-896-5600"
"2830","부암3동 (본점)"," 부산 부산진구 백양순환로 106 ","051-809-2491"
"2831","부산평화 (본점)"," 부산 부산진구 자유평화로 7 ","051-634-8174"
"2832","아시아드 (본점)"," 부산 연제구 아시아드대로46번길 3 ","051-505-4203"
"2833","아시아드 (교대역)"," 부산 연제구 명륜로 10 ","051-865-5240"
"2834","아시아드 (현대홈타운)"," 부산 연제구 법원북로 34 ","051-507-5240"
"2835","거제3동 (본점)"," 부산 연제구 거제시장로 37 ","051-863-0770"
"2836","거제4동 (본점)"," 부산 연제구 해맞이로 83 ","051-506-0771"
"2837","연산제일 (본점)"," 부산 연제구 과정로 304 ","051-864-1961"
"2838","연산제일 (토곡)"," 부산 연제구 과정로 138 ","051-759-2777"
"2839","연산제일 (연일)"," 부산 연제구 쌍미천로 177-1 ","051-867-0803"
"2840","연제 (본점)"," 부산 연제구 중앙천로43번길 2 ","051-868-5804"
"2841","연제 (영남)"," 부산 연제구 중앙천로73번길 20 ","051-868-5804"
"2842","연산3동 (본점)"," 부산 연제구 연수로 206 ","051-863-6996"
"2843","연산로터리 (본점)"," 부산 연제구 쌍미천로141번길 22 ","051-868-0155"
"2844","연산로터리 (부산시청)"," 부산 연제구 신촌로 3 ","051-868-0345"
"2845","연산6동 (본점)"," 부산 연제구 배산로 4 ","051-853-2400"
"2846","연제중앙 (본점)"," 부산 연제구 월드컵대로32번길 7 ","051-852-2791"
"2847","연제중앙 (제1)"," 부산 연제구 연수로 146 ","051-865-8502"
"2848","부산광역시개인택시운송사업조합 (본점)"," 부산 연제구 월드컵대로 399 ","051-500-8650"
"2849","수민동 (본점)"," 부산 동래구 명륜로98번길 47 ","051-555-2902"
"2850","수민동 (제1분사무소)"," 부산 동래구 온천천로337번길 38 ","051-557-2902"
"2851","복산동 (본점)"," 부산 동래구 동래로 153 ","051-552-4629"
"2852","명륜동 (본점)"," 부산 동래구 명륜로 268 ","051-558-3175"
"2853","명륜동 (교리)"," 부산 동래구 명륜로 179 ","051-558-3133"
"2854","온천 (본점)"," 부산 동래구 우장춘로4번길 5 ","051-552-0654"
"2855","온천 (제1)"," 부산 동래구 충렬대로107번길 122 ","051-555-5355"
"2856","온천 (온천장)"," 부산 동래구 온천장로119번길 65 ","051-555-3501"
"2857","온천3동 (본점)"," 부산 동래구 아시아드대로231번길 18 ","051-505-2840"
"2858","온천3동 (금정)"," 부산 동래구 충렬대로108번길 92 ","051-505-7673"
"2859","온천3동 (달북)"," 부산 동래구 쇠미로 134 ","051-503-7235"
"2860","사직3동 (본점)"," 부산 동래구 미남로 57 ","051-502-1301"
"2861","사직2동 (본점)"," 부산 동래구 사직북로47번길 47 ","051-501-9633"
"2862","안락 (본점)"," 부산 동래구 명안로 29 ","051-526-3700"
"2863","안락 (안락시장)"," 부산 동래구 충렬대로428번길 28 ","051-525-8686"
"2864","안락 (서원시장)"," 부산 동래구 안락로 17 ","051-529-8008"
"2865","명장1동 (본점)"," 부산 동래구 명장로 48 ","051-522-7784"
"2866","명장1동 (제1분사무소)"," 부산 동래구 명안로71번길 47 ","051-525-1517"
"2867","사직1동 (본점)"," 부산 동래구 석사로 36 ","051-502-2940"
"2868","사직1동 (사직역)"," 부산 동래구 아시아드대로 149 ","051-503-8661"
"2869","명장2동 (본점)"," 부산 동래구 명서로 175 ","051-523-7259"
"2870","명장2동 (제일)"," 부산 동래구 충렬사로 69 ","051-527-8478"
"2871","신괴정 (본점)"," 부산 사하구 낙동대로 254 ","051-205-5001"
"2872","신괴정 (국제)"," 부산 사하구 사하로141번나길 20 ","051-205-5004"
"2873","신괴정 (신평시장)"," 부산 사하구 다대로130번길 5 ","051-291-7040"
"2874","신괴정 (배고개)"," 부산 사하구 장평로 301 ","051-291-2718"
"2875","신괴정 (새신평)"," 부산 사하구 하신번영로173번길 35 ","051-208-0401"
"2876","괴정2동 (본점)"," 부산 사하구 낙동대로 139 ","051-292-5322"
"2877","괴정2동 (대티고개)"," 부산시 사하구 괴정2동 ","051-292-5325"
"2878","괴정3동 (본점)"," 부산 사하구 낙동대로199번길 32 ","051-291-4446"
"2879","괴정3동 (제1)"," 부산 사하구 낙동대로 203 ","051-201-4448"
"2880","괴정4동 (본점)"," 부산 사하구 낙동대로323번길 18 ","051-205-2715"
"2881","괴정4동 (희망촌)"," 부산 사하구 승학로 147-1 ","051-203-9936"
"2882","서부산 (본점)"," 부산 사하구 승학로 51 ","051-208-7872"
"2883","서부산 (하단1)"," 부산 사하구 낙동대로451번길 17 ","051-208-8111"
"2884","서부산 (하단2)"," 부산 사하구 낙동대로535번길 21 ","051-292-9432"
"2885","장림동 (본점)"," 부산 사하구 장림로184번길 34 ","051-263-5681"
"2886","장림동 (제1)"," 부산 사하구 다대로277번길 5 ","051-263-8131"
"2887","장림동 (제2)"," 부산 사하구 장림시장5길 203 ","051-263-8132"
"2888","다대동 (본점)"," 부산광역시 사하구 다대동로 51 ","051-263-0175"
"2889","다대동 (두송)"," 부산 사하구 다송로 23 ","051-261-1546"
"2890","다대동 (몰운)"," 부산 사하구 윤공단로 13 ","051-261-3511"
"2891","사하중앙 (본점)"," 부산 사하구 감천로 129 ","051-206-1991"
"2892","사하중앙 (제1)"," 부산 사하구 감천로 47 ","051-202-5231"
"2893","사하중앙 (제2)"," 부산 사하구 을숙도대로 741 ","051-262-7551"
"2894","감천2동 (본점)"," 부산 사하구 옥천로 63 ","051-202-0411"
"2895","동대신동 (본점)"," 부산 서구 대영로85번길 23 ","051-255-9072"
"2896","동대신동 (동대신동제1)"," 부산 서구 구덕로280번길 40 ","051-242-4195"
"2897","동대신동 (동대신동제2)"," 부산 서구 보수대로 240 ","051-242-2007"
"2898","서구중앙 (본점)"," 부산 서구 까치고개로 244 ","051-242-1201"
"2899","서구중앙 (서대신동)"," 부산 서구 대영로45번길 44 ","051-253-5778"
"2900","서구중앙 (아미동)"," 부산 서구 해돋이로 273 ","051-256-5780"
"2901","대신동 (본점)"," 부산 서구 대티로179번길 44 ","051-256-4047"
"2902","대신동 (구덕)"," 부산 서구 꽃마을로 38 ","051-254-3585"
"2903","천마 (본점)"," 부산 서구 초장로27번길 26 ","051-254-1365"
"2904","천마 (부용민)"," 부산 서구 구덕로222번길 7 ","051-256-9990"
"2905","서부 (본점)"," 부산 서구 남부민로 20 ","051-256-7655"
"2906","서부 (충무동)"," 부산 서구 충무시장길 5 ","051-256-2420"
"2907","송남 (본점)"," 부산 서구 충무대로 23 ","051-248-8860"
"2908","송남 (남부민동)"," 부산 서구 천마로 197 ","051-244-4003"
"2909","부산대학교병원 (본점)"," 부산 서구 구덕로 179 ","051-240-7861"
"2910","대청 (본점)"," 부산 중구 대청로 101-1 ","051-463-2166"
"2911","중부산 (본점)"," 부산 중구 흑교로 55 ","051-256-6007"
"2912","부평 (본점)"," 부산 중구 중구로29번길 21 ","051-245-3193"
"2913","광남 (본점)"," 부산 중구 자갈치로47번길 3-1 ","051-245-9058"
"2914","광남 (광복)"," 부산 중구 광복로35번길 7 ","051-246-0995"
"2915","중부 (본점)"," 부산 중구 40계단길 9 ","051-469-6171"
"2916","중부 (영주1동)"," 부산 중구 대영로 238 ","051-463-2184"
"2917","중구중앙 (본점)"," 부산 중구 동영로 65 ","051-463-1615"
"2918","중구중앙 (동광)"," 부산 중구 동광길 35 ","051-463-1343"
"2919","국제시장 (본점)"," 부산 중구 국제시장2길 26-1 ","051-246-6102"
"2920","초량 (본점)"," 부산 동구 초량상로 75 ","051-466-2130"
"2921","초량 (초량1)"," 부산 동구 초량중로 23 ","051-466-4556"
"2922","초량 (산복도로)"," 부산 동구 망양로 483 ","051-466-2623"
"2923","초량3동 (본점)"," 부산 동구 초량상로 109 ","051-466-4445"
"2924","초량4동 (본점)"," 부산 동구 초량로 71 ","051-462-9538"
"2925","동구중앙 (본점)"," 부산 동구 망양로 626 ","051-461-0024"
"2926","동구중앙 (구봉)"," 부산 동구 구봉로 35-1 ","051-461-0026"
"2927","동구중앙 (수정)"," 부산 동구 망양로 691-1 ","051-465-6441"
"2928","동구중앙 (고관)"," 부산 동구 고관로 83-1 ","051-467-7764"
"2929","수정 (본점)"," 부산 동구 홍곡로 63 ","051-466-0155"
"2930","수정2동 (본점)"," 부산 동구 고관로 115 ","051-467-9112"
"2931","한마음 (본점)"," 부산 동구 수정로 36 ","051-467-3065"
"2932","범일동 (본점)"," 부산 동구 중앙대로 503 ","051-642-7606"
"2933","부산동구 (본점)"," 부산 동구 범일로89번길 33 ","051-633-5743"
"2934","부산동구 (남문)"," 부산 동구 범일로65번길 8 ","051-642-1130"
"2935","부산동구 (좌천)"," 부산 동구 고관로 149-1 ","051-633-0300"
"2936","범일5동 (본점)"," 부산 동구 성남일로 5 ","051-636-0025"
"2937","범곡 (본점)"," 부산 동구 범상로 5 ","051-647-9001"
"2938","범곡 (제1분사무소)"," 부산 동구 범곡서로 1 ","051-632-4030"
"2939","범곡 (제2분사무소)"," 부산 동구 망양로 871 ","051-647-6694"
"2940","범곡 (제3분사무소)"," 부산 동구 망양로 800 ","051-462-1294"
"2941","부산진시장 (본점)"," 부산 동구 진시장로 24 ","051-643-3115"
"2942","부산자유시장 (본점)"," 부산 동구 조방로 48 ","051-634-2643"
"2943","대연 (본점)"," 부산 남구 유엔로120번길 26 ","051-624-7628"
"2944","대연 (신정)"," 부산 남구 수영로 142-6 ","051-645-0787"
"2945","대연중앙 (본점)"," 부산 남구 못골로 77 ","051-621-9199"
"2946","대연6동 (본점)"," 부산 남구 못골로 28 ","051-636-5200"
"2947","용호 (본점)"," 부산 남구 동명로146번길 6 ","051-623-6574"
"2948","용호 (분포)"," 부산 남구 용호로42번길 29 ","051-621-6574"
"2949","남부 (본점)"," 부산 남구 동명로152번길 104 ","051-623-2811"
"2950","남부 (오륙도)"," 부산 남구 용호로 211 ","051-626-2814"
"2951","용당동 (본점)"," 부산 남구 신선로 329 ","051-624-6878"
"2952","용당동 (제1)"," 부산 남구 유엔평화로 152-2 ","051-624-7038"
"2953","남부산 (본점)"," 부산 남구 우암로 69 ","051-635-9131"
"2954","남부산 (동국제강)"," 부산 남구 신선로 102 ","051-640-5141"
"2955","감만동 (본점)"," 부산 남구 석포로 29 ","051-642-1036"
"2956","우암동 (본점)"," 부산 남구 유엔로 1-1 ","051-642-9806"
"2957","우암동 (제1지점)"," 부산 남구 우암로 154 ","051-636-3611"
"2958","남부중앙 (본점)"," 부산 남구 우암로 240 ","051-645-0041"
"2959","남부중앙 (문현)"," 부산 남구 장고개로 74 ","051-642-7188"
"2960","문현 (본점)"," 부산 남구 고동골로 64 ","051-646-5686"
"2961","문현 (제1분사무소)"," 부산 남구 진남로 201 ","051-644-6259"
"2962","금융단지 (본점)"," 부산 남구 전포대로 88 ","051-635-5196"
"2963","금융단지 (금융단지1)"," 부산 남구 전포대로67번길 23 ","051-635-8702"
"2964","문현3동 (본점)"," 부산 남구 수영로39번길 6 ","051-635-4670"
"2965","문현3동 (제1)"," 부산 남구 동제당로 2 ","051-643-4554"
"2966","문현4동 (본점)"," 부산 남구 수영로 18-8 ","051-642-9352"
"2967","용주 (본점)"," 부산 남구 수영로266번길 31 ","051-624-6833"
"2968","용주 (제1)"," 부산 남구 수영로266번길 31 ","051-628-6833"
"2969","남천동 (본점)"," 부산 수영구 수영로 406 ","051-623-6950"
"2970","남천동 (제1)"," 부산 수영구 남천동로 21 ","051-622-3291"
"2971","수영 (본점)"," 부산 수영구 수영로705번길 48 ","051-753-0381"
"2972","수영 (망미동)"," 부산 수영구 구락로 78-1 ","051-758-1331"
"2973","수영중앙 (본점)"," 부산 수영구 연수로 274 ","051-754-0668"
"2974","수영중앙 (망미)"," 부산 수영구 과정로 55 ","051-758-3675"
"2975","수영중앙 (광안)"," 부산 수영구 무학로 10 ","051-753-6534"
"2976","수영중앙 (광일)"," 부산 수영구 광일로 49 ","051-758-4267"
